Timestamp,Location,Branch Name,Category,Gender,Brand,Size,Available Stock,Sold Stock,Price,Season Month
2024-08-14 19:21:33,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Trousers,Men,Peter England,L,19,16,5017,August
2024-08-20 17:38:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Trousers,Men,Peter England,XL,55,20,7596,August
2024-08-15 13:22:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Trousers,Men,Peter England,XXL,21,14,5831,August
2024-01-24 20:16:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Max,XS,95,28,6255,January
2024-01-13 19:03:59,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Max,S,61,29,5241,January
2024-01-22 17:33:53,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Max,M,46,20,7389,January
2024-01-06 14:06:48,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Max,L,49,6,1497,January
2024-01-13 19:40:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Max,XL,13,15,2921,January
2024-01-03 12:57:23,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Max,XXL,36,16,7500,January
2024-01-13 14:43:48,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Raymond,XS,67,28,5119,January
2024-01-11 19:30:14,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Raymond,S,20,19,4273,January
2024-01-17 18:54:56,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Raymond,M,19,30,1350,January
2024-01-20 16:30:55,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Raymond,L,47,9,5351,January
2024-01-14 19:25:27,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Raymond,XL,55,46,6025,January
2024-01-10 16:35:12,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Raymond,XXL,36,33,464,January
2024-01-13 11:54:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Blackberrys,XS,22,16,5171,January
2024-01-11 10:05:34,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Blackberrys,S,71,40,2086,January
2024-01-03 11:47:36,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Blackberrys,M,26,30,5307,January
2024-01-25 18:37:16,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Blackberrys,L,13,10,3361,January
2024-01-13 18:00:50,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Blackberrys,XL,66,21,6947,January
2024-01-02 10:57:00,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Blazers,Men,Blackberrys,XXL,46,7,7547,January
2024-10-14 20:30:06,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Max,XS,18,28,2198,October
2024-10-16 19:54:14,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Max,S,23,32,2751,October
2024-10-06 18:20:16,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Max,M,64,35,1907,October
2024-10-28 15:37:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Max,L,34,49,2982,October
2024-10-14 14:36:26,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Max,XL,74,26,3722,October
2024-10-16 11:12:26,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Max,XXL,67,46,1044,October
2024-10-26 19:01:52,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Raymond,XS,97,17,5097,October
2024-10-18 10:40:17,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Raymond,S,58,41,7276,October
2024-10-23 19:35:45,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Raymond,M,63,22,7127,October
2024-10-23 14:16:09,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Raymond,L,70,38,3407,October
2024-10-12 18:16:10,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Raymond,XL,86,8,6028,October
2024-10-17 12:22:16,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Raymond,XXL,50,28,5953,October
2024-10-08 17:39:55,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Blackberrys,XS,68,5,6583,October
2024-10-26 19:35:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Blackberrys,S,38,22,5418,October
2024-10-23 10:10:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Blackberrys,M,21,8,3224,October
2024-10-21 11:50:28,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Blackberrys,L,62,19,1006,October
2024-10-26 12:22:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Blackberrys,XL,87,21,4450,October
2024-10-27 10:21:30,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Suits,Men,Blackberrys,XXL,55,21,1769,October
2024-09-20 12:08:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Max,XS,98,7,2912,September
2024-08-16 10:23:06,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Max,S,87,38,1313,August
2024-03-24 19:17:39,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Max,M,88,10,3510,March
2024-06-03 15:56:21,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Max,L,74,50,7969,June
2024-06-02 10:44:50,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Max,XL,76,42,3468,June
2024-08-20 18:35:54,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Max,XXL,98,5,5708,August
2024-06-11 20:15:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Nike,XS,33,45,7992,June
2024-09-04 13:00:35,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Nike,S,57,34,6918,September
2024-10-05 18:10:16,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Nike,M,99,45,6843,October
2024-05-28 13:28:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Nike,L,67,15,3844,May
2024-12-20 12:06:23,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Nike,XL,10,21,3738,December
2024-02-15 18:03:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Nike,XXL,62,37,701,February
2024-02-14 20:47:50,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Adidas,XS,48,44,1261,February
2024-04-13 16:00:43,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Adidas,S,62,9,5675,April
2024-11-08 14:14:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Adidas,M,21,5,4771,November
2024-09-19 19:21:57,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Adidas,L,62,39,2865,September
2024-01-06 10:00:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Adidas,XL,85,17,6934,January
2024-10-19 10:37:32,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sportswear,Men,Adidas,XXL,40,36,7978,October
2024-10-11 17:58:27,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Max,XS,44,26,5486,October
2024-10-10 20:12:41,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Max,S,72,23,6771,October
2024-09-15 20:05:16,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Max,M,40,50,5233,September
2024-04-10 13:28:17,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Max,L,92,22,5720,April
2024-04-02 15:14:39,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Max,XL,47,41,4125,April
2024-03-06 18:00:45,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Max,XXL,57,37,7163,March
2024-09-08 16:14:11,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Jockey,XS,88,28,642,September
2024-08-01 20:40:00,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Jockey,S,71,24,5531,August
2024-03-24 12:35:23,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Jockey,M,87,6,7370,March
2024-08-13 14:05:52,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Jockey,L,91,25,1578,August
2024-07-17 10:23:35,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Jockey,XL,49,41,959,July
2024-12-23 13:21:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Jockey,XXL,80,9,3302,December
2024-03-23 14:51:31,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Calvin Klein,XS,11,41,1392,March
2024-12-02 10:23:06,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Calvin Klein,S,42,6,2513,December
2024-08-23 10:53:14,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Calvin Klein,M,17,7,823,August
2024-04-12 11:08:12,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Calvin Klein,L,76,18,3595,April
2024-10-27 14:50:40,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Calvin Klein,XL,11,44,7809,October
2024-04-04 13:37:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Innerwear,Men,Calvin Klein,XXL,85,29,580,April
2024-05-10 19:44:10,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Max,XS,62,15,7552,May
2024-04-20 12:10:14,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Max,S,53,45,6040,April
2024-03-02 18:46:01,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Max,M,56,39,1378,March
2024-08-01 17:01:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Max,L,93,12,4782,August
2024-01-21 14:29:39,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Max,XL,44,19,4186,January
2024-11-12 10:51:44,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Max,XXL,81,17,1812,November
2024-07-08 18:21:20,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XS,67,41,7019,July
2024-09-15 20:44:16,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Allen Solly,S,99,8,3376,September
2024-12-25 16:56:56,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Allen Solly,M,12,9,1222,December
2024-03-25 20:33:22,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Allen Solly,L,56,33,3742,March
2024-05-20 10:16:46,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XL,95,14,3937,May
2024-11-21 10:59:30,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Allen Solly,XXL,59,9,3288,November
2024-05-23 20:27:40,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XS,16,11,7151,May
2024-09-03 19:35:59,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,S,95,12,1979,September
2024-10-02 20:43:09,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,M,23,34,7013,October
2024-04-16 18:28:39,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,L,70,8,5460,April
2024-12-17 16:26:19,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XL,14,12,1865,December
2024-04-11 10:10:23,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Kids' Wear,Kids,Gini & Jony,XXL,97,20,5956,April
2024-01-12 20:59:05,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Max,XS,29,6,2997,January
2024-04-03 18:45:20,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Max,S,25,44,7179,April
2024-03-07 12:10:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Max,M,57,39,1676,March
2024-02-04 10:13:12,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Max,L,47,50,7055,February
2024-05-19 13:52:07,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Max,XL,65,50,7862,May
2024-06-04 10:29:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Max,XXL,59,20,7621,June
2024-08-02 14:54:42,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Jockey,XS,14,8,4927,August
2024-08-18 20:59:33,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Jockey,S,18,39,7145,August
2024-05-23 18:02:36,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Jockey,M,41,15,7439,May
2024-10-17 20:56:53,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Jockey,L,87,50,3087,October
2024-02-19 16:18:43,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Jockey,XL,48,25,5629,February
2024-09-27 18:45:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Sleepwear,Men,Jockey,XXL,21,21,7869,September
2024-10-11 15:09:30,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Co-ords,Women,Max,XS,45,34,706,October
2024-10-15 16:06:47,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Co-ords,Women,Max,S,96,27,6634,October
2024-10-12 19:25:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Co-ords,Women,Max,M,16,35,2401,October
2024-10-23 12:54:57,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Co-ords,Women,Max,L,88,28,4355,October
2024-10-09 17:45:45,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Co-ords,Women,Max,XL,70,6,3155,October
2024-10-22 19:12:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Co-ords,Women,Max,XXL,19,35,2890,October
2024-11-16 19:32:01,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Max,XS,30,5,6885,November
2024-09-14 13:29:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Max,S,16,13,7037,September
2024-03-11 14:24:53,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Max,M,28,38,2119,March
2024-03-15 13:43:23,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Max,L,63,8,1084,March
2024-08-25 13:49:11,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Max,XL,33,35,975,August
2024-11-18 13:46:22,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Max,XXL,51,32,4279,November
2024-05-23 18:44:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Jockey,XS,50,15,5931,May
2024-11-08 14:02:45,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Jockey,S,29,11,7299,November
2024-10-14 17:07:39,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Jockey,M,66,19,4675,October
2024-08-21 20:16:40,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Jockey,L,32,22,2970,August
2024-10-04 13:05:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Jockey,XL,59,24,2785,October
2024-09-10 14:15:10,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Jockey,XXL,55,21,4352,September
2024-09-28 18:21:36,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Calvin Klein,XS,31,29,4866,September
2024-11-05 10:39:33,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Calvin Klein,S,11,46,3240,November
2024-05-10 12:57:26,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Calvin Klein,M,89,27,5042,May
2024-05-12 15:22:05,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Calvin Klein,L,86,29,1460,May
2024-12-12 20:40:45,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Calvin Klein,XL,13,6,6330,December
2024-04-15 14:37:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Lingerie,Women,Calvin Klein,XXL,55,35,7559,April
2024-01-05 18:24:43,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Max,XS,100,35,3163,January
2024-01-14 16:08:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Max,S,81,17,1574,January
2024-01-22 13:20:18,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Max,M,36,24,4757,January
2024-01-17 17:43:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Max,L,95,10,5605,January
2024-01-15 18:39:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Max,XL,25,48,2398,January
2024-01-02 11:49:54,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Max,XXL,12,37,5358,January
2024-01-20 16:09:36,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,XS,48,25,7674,January
2024-01-27 19:10:01,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,S,13,11,3024,January
2024-01-05 10:57:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,M,18,48,6861,January
2024-01-06 13:01:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,L,80,26,3404,January
2024-01-26 10:26:37,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,XL,11,26,1416,January
2024-01-12 12:10:20,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,Woodland,XXL,84,34,6904,January
2024-01-09 18:33:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XS,10,30,1409,January
2024-01-23 18:39:21,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,S,10,21,3997,January
2024-01-12 20:23:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,M,30,21,3261,January
2024-01-12 12:52:01,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,L,21,49,7023,January
2024-01-03 19:26:02,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XL,57,17,5454,January
2024-01-22 17:40:44,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Winterwear,Men,U.S. Polo Assn.,XXL,37,47,2122,January
2024-10-25 10:00:35,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,XS,100,36,1024,October
2024-08-16 20:49:59,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,S,67,16,5959,August
2024-09-16 10:11:18,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,M,94,34,3556,September
2024-08-13 14:31:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,L,13,49,7199,August
2024-04-20 10:35:57,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,XL,51,46,3838,April
2024-09-24 10:44:42,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Max,XXL,70,42,2371,September
2024-11-06 18:21:11,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,XS,12,39,6834,November
2024-05-03 10:41:31,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,S,41,34,7418,May
2024-10-27 20:43:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,M,37,44,639,October
2024-09-21 17:15:17,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,L,54,31,3092,September
2024-04-09 17:22:38,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,XL,80,36,2078,April
2024-02-25 14:55:09,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Nike,XXL,84,20,5131,February
2024-01-04 11:38:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,XS,20,37,711,January
2024-08-04 10:06:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,S,82,11,1833,August
2024-03-08 10:21:00,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,M,44,26,1280,March
2024-01-27 14:31:47,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,L,59,32,6988,January
2024-12-20 18:26:19,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,XL,49,39,6794,December
2024-02-10 17:20:17,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Adidas,XXL,59,39,904,February
2024-08-17 10:18:11,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,XS,73,27,4504,August
2024-05-24 16:56:39,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,S,55,46,4948,May
2024-07-03 20:14:45,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,M,74,8,5373,July
2024-02-09 11:27:49,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,L,66,14,2288,February
2024-09-20 16:10:42,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,XL,19,46,6586,September
2024-11-13 17:57:04,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Footwear,Men,Puma,XXL,20,40,3884,November
2024-02-28 10:14:24,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,XS,13,24,6088,February
2024-03-08 11:15:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,S,19,42,7756,March
2024-08-12 16:50:20,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,M,32,29,3793,August
2024-03-15 15:48:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,L,12,45,6168,March
2024-10-03 19:11:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,XL,64,17,7059,October
2024-02-11 16:43:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Max,XXL,88,16,2047,February
2024-04-16 11:52:29,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,XS,80,32,7483,April
2024-07-08 15:56:40,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,S,40,22,4086,July
2024-04-14 13:37:25,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,M,13,8,5488,April
2024-12-10 12:22:15,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,L,83,11,4234,December
2024-11-01 16:27:03,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,XL,96,34,3647,November
2024-05-28 11:40:35,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Fastrack,XXL,93,30,6308,May
2024-08-28 17:33:06,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,XS,98,26,7579,August
2024-05-15 20:50:32,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,S,34,44,6770,May
2024-07-02 11:47:32,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,M,83,36,5418,July
2024-04-13 15:14:55,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,L,89,33,5874,April
2024-10-06 20:31:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,XL,71,16,5923,October
2024-12-03 18:50:08,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Accessories,Men,Titan,XXL,63,25,7799,December
2024-08-10 16:03:04,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,XS,15,23,7074,August
2024-03-02 20:11:46,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,S,100,37,6740,March
2024-01-13 17:42:13,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,M,84,38,6294,January
2024-03-03 12:27:50,"Anna Nagar, Chennai","Max Showroom - Anna Nagar, Chennai",Basics,Men,Max,L,96,32,5243,March
